id,buyerName,lenderName,address,city,saleDate,saleValue,loanAmount
5447,HARBOR HORIZON HOLDINGS LLC,EN OD MELVADO EQUITIES LLC,2954 PRESSTMAN ST,BALTIMORE,2024-09-04,225000,530000
5448,FORTRESS UNIVERSAL LLC,KIAVI FUNDING INC,1636 N MONROE ST,BALTIMORE,2024-09-04,60000,103400
5449,PIKES MANAGEMENT LLC,K & S CAPITAL LLC,2621 WOODLAND AVE,BALTIMORE,2024-09-03,115000,115000
5450,KODA PROPERTIES LLC,RBK ASSET HOLDINGS LLC,5400 MAYVIEW AVE,BALTIMORE,2024-09-03,178000,231000
5451,CZ PROPERTIES LLC,KAINE INVESTMENTS LLC,4630 PIMLICO RD,BALTIMORE,2024-09-03,58000,130000
5452,DEEP BLUE 901 CHESTERFIELD LLC,RPIP SUB REIT LLC,901 CHESTERFIELD RD,ANNAPOLIS,2024-09-03,350200,391500
5453,TD DEVELOPMENT LLC,CHANTELOUP DANIEL,8203 KILMORY CT,SEVERN,2024-09-03,170000,200000
5454,CHI ENTERPRISES LLC,RCN CAPITAL LLC,8681 SIDE SADDLE CT # 8681,RANDALLSTOWN,2024-09-03,265000,212000
5455,DEEP BLUE 106 COHEE LLC,RPIP SUB REIT LLC,143 GREENMEADOW DR,LUTHERVILLE TIMONIUM,2024-09-03,200000,247500
5456,EK HOMES LLC,MORTGAGE WAREHOUSE LLC,12 SHETLAND CIR # 12,REISTERSTOWN,2024-09-03,85000,120000
5457,DEEP BLUE 18733 SPOOKS HILL LLC,RPIP SUB REIT LLC,18733 SPOOKS HILL RD,PARKTON,2024-09-03,270000,310500
5458,1028 ADCOCK LLC,KAMINSKI STANLEY,1028 ADCOCK RD,LUTHERVILLE TIMONIUM,2024-09-03,435000,475000
5459,CUBIAS CAPITAL PARTNERS LLC,RPIP SUB REIT LLC,284 SAINT HELENA AVE,DUNDALK,2024-09-03,90000,145000
5460,DMV HOME CONSTRUCTION & INVESTMENTS LLC,UNITED EQUITY NETWORK LLC,6751 WHITE ROCK RD,SYKESVILLE,2024-09-03,295000,460000
5461,ONYX INVESTMENTS LLC,RFLF 4 LLC,605 ELM AVE,TAKOMA PARK,2024-09-03,600000,781660
5462,HOMES LLC,QUBERA CAPITAL LLC,10517 CAMPUS WAY S,UPPER MARLBORO,2024-09-03,205000,221500
5463,DIRTY HANDS CLEAN MONEY LLC,SPURRY H,29679 JANETS WAY,EASTON,2024-09-03,400000,350000
5464,BUTTS PROPERTIES LLC,ANCHOR LOANS LP,4542 HARPERS FERRY RD,SHARPSBURG,2024-09-03,219000,245700
5465,REMO-INC ENTERPRISE LLC,LOAN FUNDER LLC,408 N BELNORD AVE,BALTIMORE,2024-09-03,82500,176800
5466,3523 GOUGH PARTNERS LLC,BPL MORTGAGE LLC,9 N STREEPER ST,BALTIMORE,2024-09-03,281018,205000
5467,AVET BUILT 3 LLC,UNITED EQUITY NETWORK LLC,3526 OLD YORK RD,BALTIMORE,2024-09-03,80000,90000
5468,PIKES MANAGEMENT LLC,PARK HEIGHTS CONTRACTORS LLC,2128 DRUID PARK DR,BALTIMORE,2024-09-03,117300,160000
5469,CGB CONSULTANTS LLC,PETROUS CAPITAL LLC,4307 KOLB AVE,BALTIMORE,2024-09-02,175000,266000
5470,531 HAWTHORNE LLC,KAINE INVESTMENTS LLC,313 JERLYN AVE,LINTHICUM HEIGHTS,2024-09-01,260000,340000
5471,BVEV HIGHLANDS I OWNER LLC,WESBANCO BANK INC,11210 CONWAY PL,WHITE PLAINS,2024-08-30,12385574,22250000
5472,BVEV HIGHLANDS I OWNER LLC,WESBANCO BANK INC,11208 CONWAY PL,WHITE PLAINS,2024-08-30,12385574,22250000
5473,BVEV HIGHLANDS I OWNER LLC,WESBANCO BANK INC,11206 CONWAY PL,WHITE PLAINS,2024-08-30,12385574,22250000
5474,BVEV HIGHLANDS I OWNER LLC,WESBANCO BANK INC,11204 CONWAY PL,WHITE PLAINS,2024-08-30,12385574,22250000
5475,BVEV HIGHLANDS I OWNER LLC,WESBANCO BANK INC,11184 CONWAY PL,WHITE PLAINS,2024-08-30,12385574,22250000
5476,BVEV HIGHLANDS I OWNER LLC,WESBANCO BANK INC,11182 CONWAY PL,WHITE PLAINS,2024-08-30,12385574,22250000
5477,BVEV HIGHLANDS I OWNER LLC,WESBANCO BANK INC,11180 CONWAY PL,WHITE PLAINS,2024-08-30,12385574,22250000
5478,BVEV HIGHLANDS I OWNER LLC,WESBANCO BANK INC,11178 CONWAY PL,WHITE PLAINS,2024-08-30,12385574,22250000
5479,BVEV HIGHLANDS I OWNER LLC,WESBANCO BANK INC,11176 CONWAY PL,WHITE PLAINS,2024-08-30,12385574,22250000
5480,BVEV HIGHLANDS I OWNER LLC,WESBANCO BANK INC,11172 CONWAY PL,WHITE PLAINS,2024-08-30,12385574,22250000
5481,BVEV HIGHLANDS I OWNER LLC,WESBANCO BANK INC,11170 CONWAY PL,WHITE PLAINS,2024-08-30,12385574,22250000
5482,BVEV HIGHLANDS I OWNER LLC,WESBANCO BANK INC,11168 CONWAY PL,WHITE PLAINS,2024-08-30,12385574,22250000
5483,BVEV HIGHLANDS I OWNER LLC,WESBANCO BANK INC,11166 CONWAY PL,WHITE PLAINS,2024-08-30,12385574,22250000
5484,BVEV HIGHLANDS I OWNER LLC,WESBANCO BANK INC,11165 CONWAY PL,WHITE PLAINS,2024-08-30,12385574,22250000
5485,BVEV HIGHLANDS I OWNER LLC,WESBANCO BANK INC,11167 CONWAY PL,WHITE PLAINS,2024-08-30,12385574,22250000
5486,BVEV HIGHLANDS I OWNER LLC,WESBANCO BANK INC,11169 CONWAY PL,WHITE PLAINS,2024-08-30,12385574,22250000
5487,BVEV HIGHLANDS I OWNER LLC,WESBANCO BANK INC,11171 CONWAY PL,WHITE PLAINS,2024-08-30,12385574,22250000
5488,BVEV HIGHLANDS I OWNER LLC,WESBANCO BANK INC,11203 CONWAY PL,WHITE PLAINS,2024-08-30,12385574,22250000
5489,BVEV HIGHLANDS I OWNER LLC,WESBANCO BANK INC,11205 CONWAY PL,WHITE PLAINS,2024-08-30,12385574,22250000
5490,BVEV HIGHLANDS I OWNER LLC,WESBANCO BANK INC,11207 CONWAY PL,WHITE PLAINS,2024-08-30,12385574,22250000
5491,BVEV HIGHLANDS I OWNER LLC,WESBANCO BANK INC,11209 CONWAY PL,WHITE PLAINS,2024-08-30,12385574,22250000
5492,BVEV HIGHLANDS I OWNER LLC,WESBANCO BANK INC,11211 CONWAY PL,WHITE PLAINS,2024-08-30,12385574,22250000
5493,BVEV HIGHLANDS I OWNER LLC,WESBANCO BANK INC,5738 GLENCOE PL,WHITE PLAINS,2024-08-30,12385574,22250000
5494,BVEV HIGHLANDS I OWNER LLC,WESBANCO BANK INC,5740 GLENCOE PL,WHITE PLAINS,2024-08-30,12385574,22250000
5495,BVEV HIGHLANDS I OWNER LLC,WESBANCO BANK INC,5742 GLENCOE PL,WHITE PLAINS,2024-08-30,12385574,22250000
5496,BVEV HIGHLANDS I OWNER LLC,WESBANCO BANK INC,5744 GLENCOE PL,WHITE PLAINS,2024-08-30,12385574,22250000
5497,BVEV HIGHLANDS I OWNER LLC,WESBANCO BANK INC,5748 GLENCOE PL,WHITE PLAINS,2024-08-30,12385574,22250000
5498,BVEV HIGHLANDS I OWNER LLC,WESBANCO BANK INC,5750 GLENCOE PL,WHITE PLAINS,2024-08-30,12385574,22250000
5499,BVEV HIGHLANDS I OWNER LLC,WESBANCO BANK INC,5752 GLENCOE PL,WHITE PLAINS,2024-08-30,12385574,22250000
5500,BVEV HIGHLANDS I OWNER LLC,WESBANCO BANK INC,5754 GLENCOE PL,WHITE PLAINS,2024-08-30,12385574,22250000
5501,BVEV HIGHLANDS I OWNER LLC,WESBANCO BANK INC,5755 GLENCOE PL,WHITE PLAINS,2024-08-30,12385574,22250000
5502,BVEV HIGHLANDS I OWNER LLC,WESBANCO BANK INC,5749 GLENCOE PL,WHITE PLAINS,2024-08-30,12385574,22250000
5503,WILLIAMSBURG GROUP LLC,ROCKET MORTGAGE LLC,8684 HINES CIR,LAUREL,2024-08-30,869900,608930
5504,2908 E MONUMENT LLC,SOCHACZEWSKI MORRIS,3734 ELMORA AVE,BALTIMORE,2024-08-30,105000,130000
5505,EXPRESS PROPERTIES LLC,COMMERCIAL LENDER LLC,1306 FOREST HILL AVE,BALTIMORE,2024-08-30,100000,155000
5506,PROPERTY MAVENS LLC,MONUMENT CITY CAPITAL LLC,1948 HOLLINS FERRY RD,BALTIMORE,2024-08-30,100500,120500
5507,INFINITUM SPACES LLC,LOAN FUNDER LLC,5002 CHALGROVE AVE,BALTIMORE,2024-08-30,90000,146600
5508,BROOKLYN18 LLC,PIMLICO REFINANCE LLC,3812 W BAY AVE,BROOKLYN,2024-08-30,1650,165000
5509,REAL ESTATE REPUBLIC LLC,RIVER HOLDINGS LLC,1222 CEDARCROFT RD,BALTIMORE,2024-08-30,175000,190000
5510,ALL PRO INVESTMENTS PROPERTIES LLC,BELTWAY ASSETS LLC,4109 GLADDEN AVE,BALTIMORE,2024-08-30,125000,145000
5511,MCS DEVELOPMENT LIMITED LIABILITY COMPANY,PATEL HEMANT,3100 KENYON AVE,BALTIMORE,2024-08-30,94000,82000
5512,HAYWARD AVENUE LLC,PIMLICO GROUP LLC,5255 LINDEN HEIGHTS AVE,BALTIMORE,2024-08-30,55000,110000
5513,STARBOARD HOMES LLC,STARBOARD HOMES LLC,3134 STARBOARD DR,ANNAPOLIS,2024-08-30,555000,550000
5514,PRECISION PAINTING CONTRACTORS LLC,UNITED EQUITY NETWORK LLC,507 WILLS LN,GLEN BURNIE,2024-08-30,350000,450000
5515,CHESSIE HOMES LLC,DJ REAL ESTATE LLC,819 BUENA VISTA AVE,ARNOLD,2024-08-30,450000,425000
5516,PEDRO SOUSA-PAZ LLC,VONTIVE INC,876 WINDSONG DR,ARNOLD,2024-08-30,387500,410550
5517,SPARTAN PROPERTY PARTNERS LLC,DOUBLE BACKFLIP LLC,802 CYPRESS BEACH RD,SEVERNA PARK,2024-08-30,325000,325000
5518,ALEXANDER ENTERPRISES LLC,DIRECT MORTGAGE LOANS LLC,27 KENMAR AVE,OWINGS MILLS,2024-08-30,259999,207999
5519,DARTS HOLDINGS LLC,DARTS HOLDINGS LLC,117 BELFAST RD,LUTHERVILLE TIMONIUM,2024-08-30,250000,340000
5520,THEMELIOS PROPERTIES LLC,COMMERCIAL LENDER LLC,7927 LYNCH RD,DUNDALK,2024-08-30,175000,140000
5521,PROPERTY MAVENS LLC,MONUMENT CITY CAPITAL LLC,120 KINSHIP RD,DUNDALK,2024-08-30,190100,275100
5522,REFINED RESIDENTIAL SERVICES II LLC,COMMERCIAL LENDER LLC,3688 DOUBLE ROCK LN,PARKVILLE,2024-08-30,242000,181500
5523,702 SEAWALL ROAD LLC,HET AUTOS LLC,626 W KINGSWAY,MIDDLE RIVER,2024-08-30,109900,200000
5524,ULL INVESTMENTS LLC,FARMERS & MERCHANTS BANK,45 MIDDLE ST,TANEYTOWN,2024-08-30,315000,236250
5525,DNJH LLC,KCS LENDING LLC,11563 TIMBERBROOK DR,WALDORF,2024-08-30,243000,295000
5526,FOXY PROPERTIES LLC,RCN CAPITAL LLC,3808 WASHINGTON AVE,ABINGDON,2024-08-30,230000,184000
5527,YOUR WAY REALTY LLC,SPRING GARDEN LNDG BALTIMORE L,7407 TARFSIDE LN,GAITHERSBURG,2024-08-30,300000,356220
5528,DNJH LLC,KCS LENDING LLC,12632 TOBYTOWN DR,POTOMAC,2024-08-30,222500,267000
5529,ASP 9519 MILSTEAD DRIVE LLC,JOHN MARSHALL BANK,9519 MILSTEAD DR,BETHESDA,2024-08-30,885000,1579500
5530,4205 SAUL ROAD LLC,CAPITAL BANK NA,10306 GREENFIELD ST,KENSINGTON,2024-08-30,802500,1251000
5531,IRES MD LLC,COMMERCIAL LENDING LLC,2107 LINDEN LN,SILVER SPRING,2024-08-30,550000,550000
5532,CAREVILLA HOLDINGS INC,HARVEST SMALL BUSN FINANCE LLC,2845 BLUE SPRUCE LN,SILVER SPRING,2024-08-30,710000,582000
5533,ST MARYS ONE HOLDINGS LLC,NAVIGATOR PRIVATE CAPITAL LLC,37824 PAUL ELLIS RD,AVENUE,2024-08-30,101000,101000
5534,J AND S LEASING LLC,RAAB STEPHEN,434 CHARLOTTE AVE,CRISFIELD,2024-08-30,50000,45000
5535,BANTAMA PROPERTIES LLC,OAKTREE FUNDING CORP,345 RIDGE AVE,HAGERSTOWN,2024-08-30,90000,125797
5536,DOODLE PROPERTIES LLC,CALVIN B TAYLOR BANKING CO/BER,11604 COASTAL HWY UNIT 1701,OCEAN CITY,2024-08-30,1132000,1287423
5537,8800 CARIBBEAN DR LLC,SBS OF OC LLC,16 MORNING MIST DR,BERLIN,2024-08-30,250000,310000
5538,P & T INVESTMENT LLC,DOMINION FIN'L SERVICES LLC,2331 MCELDERRY ST,BALTIMORE,2024-08-30,35000,80000
5539,BRICK HOUSE PROPERTIES LLC,OCMBC INC,523 N WASHINGTON ST,BALTIMORE,2024-08-30,2306250,153750
5540,RANDYANNA INVESTMENTS LLC,ABL RPC RESID CR ACQUISITION L,941 ELLICOTT DR,BALTIMORE,2024-08-30,69000,96000
5541,ALL PRO INVESTMENT PROPERTIES LLC,BELTWAY ASSETS LLC,531 N CURLEY ST,BALTIMORE,2024-08-30,57000,97000
5542,IFWIN LLC,KEYWAVE SERVICES LLC,2412 E OLIVER ST,BALTIMORE,2024-08-30,42000,65000
5543,SOHN REALTY LLC,KIAVI FUNDING INC,33 N GORMAN AVE,BALTIMORE,2024-08-30,67000,103900
5544,JV PARTNERS MD LIMITED LIABILITY COMPANY,RPIP SUB REIT LLC,1900 POPLAR GROVE ST,BALTIMORE,2024-08-30,32000,130000
5545,ORPHEUS INVESTMENTS LLC,PIMLICO GROUP LLC,1922 N BENTALOU ST,BALTIMORE,2024-08-30,55000,135000
5546,IFWINS LLC,KEYWAVE SERVICES LLC,2932 RIGGS AVE,BALTIMORE,2024-08-30,30000,57000
5547,YSK MAZEL LLC,LOAN FUNDER LLC,1626 HOLLINS ST,BALTIMORE,2024-08-30,220000,245000
5548,SHELBY COMPANY LLC,BREEZEBLOCK CAPITAL LLC,1157 CLEVELAND ST,BALTIMORE,2024-08-30,240000,262000
5549,ZAHAV VENTURES LLC,AMERITRUST MTG CORPORATION,513 COLLINS AVE,BALTIMORE,2024-08-29,215000,161250
5550,A & N 5624 MIDWOOD LLC,TRIUST LENDING PARTNERS LLC,3115 PHELPS LN,BALTIMORE,2024-08-29,109900,113620
5551,TLC REALTY MANAGEMENT LLC,COMMERCIAL LENDER LLC,110 N CLINTON ST,BALTIMORE,2024-08-29,700,151760
5552,CHANCE DEVELOPMENT LLC,PIMLICO GROUP LLC,1333 RICHARDSON ST,BALTIMORE,2024-08-29,165000,345000
5553,LPR X LLC,OAKTREE FUNDING CORP,3915 KENYON AVE,BALTIMORE,2024-08-29,1450,115500
5554,GELT VENTURES LLC,AMERITRUST MTG CORPORATION,3802 FAIRHAVEN AVE,CURTIS BAY,2024-08-29,220000,165000
5555,GELT VENTURES LLC,AMERITRUST MTG CORPORATION,3804 FAIRHAVEN AVE,CURTIS BAY,2024-08-29,200000,150000
5556,GELT VENTURES LLC,AMERITRUST MTG CORPORATION,3828 FAIRHAVEN AVE,CURTIS BAY,2024-08-29,200000,150000
5557,8312 PULASKI LIMITED LIABILITY COMPANY,BAYVANGUARD BANK,3409 KEENE AVE,BALTIMORE,2024-08-29,140000,107000
5558,JLR MD RENTALS LLC,JARDINE JEFFREY,530 WOODSIDE AVE,CUMBERLAND,2024-08-29,50000,105000
5559,TRI STAR MD LLC,COREVEST AMERICAN FIN LNDR LLC,1480 BRADEN LOOP,GLEN BURNIE,2024-08-29,305000,285000
5560,BABBU HOMES DEVOLPER LLC,KOHLI NAVPIEET,206 WINTERS LN,CATONSVILLE,2024-08-29,99000,350000
5561,LAUCHMAN REAL ESTATE CORP,REDMAN RYAN,3718 COURTLEIGH DR,RANDALLSTOWN,2024-08-29,250000,150000
5562,LPR X LLC,OAKTREE FUNDING CORP,3129 CRESSON AVE,WINDSOR MILL,2024-08-29,2000,203000
5563,LIFE GATE HEALTH CARE SERVICES INC,VELOCITY COMMERCIAL CAP LLC,226 EMBLETON RD,OWINGS MILLS,2024-08-29,410000,307500
5564,CRISTOBAL INVESTMENTS LLC,CV3 FINANCIAL SERVICES LLC,1168 PELHAM WOOD RD,PARKVILLE,2024-08-29,240000,180000
5565,LAINE REALTY LLC,RPIP SUB REIT LLC,2817 PLAINFIELD RD,DUNDALK,2024-08-29,152000,172000
5566,MD KDKAY REAL ESTATE LLC,KIAVI FUNDING INC,6408 GOLDEN RING RD,ROSEDALE,2024-08-29,165000,239900
5567,YOSHAR LLC,CYNTHIA TERRACE LLC,5316 KING ARTHUR CIR,ROSEDALE,2024-08-29,135000,172500
5568,CC BEHB INVESTMENTS LLC,KAINE INVESTMENTS LLC,9 S CHESTNUT DR,ELKTON,2024-08-29,132000,200000
5569,LIGHTHOUSE ASSETS LLC,ROSEN FINANCIAL LLLP,1057 DORSET DR,WALDORF,2024-08-29,207500,232500
5570,THG OF MD LLC,PETROUS CAPITAL LLC,3064 DAISY LN,WHITE HALL,2024-08-29,309000,350000
5571,TILDEN SIGNATURES JMB LLC,JOHN MARSHALL BANK,5804 RIDGEFIELD RD,BETHESDA,2024-08-29,1390000,973000
5572,MAURICH PROPERTIES LLC,KIAVI FUNDING INC,4118 KNOWLES AVE,KENSINGTON,2024-08-29,660000,733300
5573,K & G INVESTMENT GROUP LLC,EQUITY TRUST CO,3706 EXCALIBUR CT APT 201,BOWIE,2024-08-29,205000,210000
5574,S & Y PROPERTIES INC,BORA LLC,BONITA ST,SUITLAND,2024-08-29,3070000,2070000
5575,S & Y PROPERTIES INC,BORA LLC,BONITA ST,SUITLAND,2024-08-29,3070000,2070000
5576,FARRIS INVESTMENTS LLC,TERRIT ASSETS LLC,10703 NAST DR,CHELTENHAM,2024-08-29,300000,325000
5577,TULE RIVER HOMEBUYER EARNED EQUITY AGENCY,CITY LENDING INC,17325 DIANE DR,HAGERSTOWN,2024-08-29,399900,392656
5578,DARGAR ENTERPRISES LLC,BRISA FUND LLLP,630 S POTOMAC ST,BALTIMORE,2024-08-29,257500,400000
5579,LOVE THE LIFE PROCESS LLC,COMMERCIAL LENDER LLC,445 E 22ND ST,BALTIMORE,2024-08-29,120000,256500
5580,PROPERTY MAVENS LLC,COMMERCIAL LENDER LLC,2601 LIBERTY HEIGHTS AVE,BALTIMORE,2024-08-29,220000,282940
5581,IFWIN LLC,KEYWAVE SERVICES LLC,1835 PRESSTMAN ST,BALTIMORE,2024-08-29,40000,55000
5582,RFG HOLDINGS LLC,UNITED EQUITY NETWORK LLC,430 FAWCETT ST,BALTIMORE,2024-08-29,144430,125000
5583,BRICKHOME LLC,ARC HOME LLC,8445 HAMLIN ST,LANHAM,2024-08-28,499990,349993
5584,LVLD UP LLC,REHAB FINANCIAL GROUP LP,1508 MCCULLOH ST,BALTIMORE,2024-08-28,199900,326250
5585,TD PROPERTIES 4 LLC,CHANTELOUP DANIEL,6504 SAINT HELENA AVE,DUNDALK,2024-08-28,150000,160000
5586,SKYBRIDGE GENERAL SERVICES LLC,KIAVI FUNDING INC,3707 MACTAVISH AVE,BALTIMORE,2024-08-28,131250,163000
5587,GELT VENTURES LLC,AMERITRUST MTG CORPORATION,1630 PLUM ST,CURTIS BAY,2024-08-28,215000,161250
5588,GELT VENTURES LLC,AMERITRUST MTG CORPORATION,1616 POPLAND ST,CURTIS BAY,2024-08-28,190000,142500
5589,507 WASHBURN LLC,PRECISION PROPERTIES LLC,4104 FLEETWOOD AVE,BALTIMORE,2024-08-28,133000,150000
5590,HABITAT FOR CUMBERLAND LLC,CORREIA CLITA,607 LINCOLN ST,CUMBERLAND,2024-08-28,20000,35000
5591,ZYMAX REALTY LLC,KIAVI FUNDING INC,607 WELLHAM AVE,GLEN BURNIE,2024-08-28,260000,307500
5592,A & P PROPERTY LLC,LAKEWOOD COMM'L FUNDING LLC,9127 AVONDALE RD,PARKVILLE,2024-08-28,180000,258000
5593,RODRIGUEZ REALTY CO,COMMERCIAL LENDER LLC,7270 GOUGH ST,BALTIMORE,2024-08-28,175000,140000
5594,FRESH DOOR LLC,KIAVI FUNDING INC,4705 KENWOOD AVE,BALTIMORE,2024-08-28,370000,333000
5595,WCR LLC,OWENS MARK,3 PLASTIC CT,MIDDLE RIVER,2024-08-28,132000,153000
5596,L & W PROPERTIES LLC,HORIZON FARM CREDIT ACA,2011 KEYSVILLE RD S,KEYMAR,2024-08-28,326500,280000
5597,MERCY WPG MARYLAND LLC,SCOTT MARY,,,2024-08-28,100000,30000
5598,TULE RIVER HOMEBUYER EARNED EQUITY AGENCY,CITY LENDING INC,8103 LIONS CREST WAY,GAITHERSBURG,2024-08-28,842000,826749
5599,MAX MULTISERVICES LLC,LENDINGONE LLC,5810 RIDGWAY AVE,ROCKVILLE,2024-08-28,550000,440000
5600,FREEDOM INVESTMENTS LLC,PARK PLACE FINANCE LLC,18956 QUAIL VALLEY BLVD,GAITHERSBURG,2024-08-28,387000,307500
5601,HOUSE BUYERS OF AMERICA INC,COMMERCIAL LENDING LLC,12526 CROSS RIDGE WAY,GERMANTOWN,2024-08-28,200000,230000
5602,SATURN HOMES LLC,LIMA ONE CAPITAL LLC,10821 BARN WOOD LN,POTOMAC,2024-08-28,1200000,1421000
5603,2208 FAIRMOUNT LLC,BILLINGS JENNIFER,811 SLIGO CREEK PKWY,TAKOMA PARK,2024-08-28,700000,500000
5604,ELENDA VENTURES LLC,LOAN FUNDER LLC,15708 DORSET RD APT 178,LAUREL,2024-08-28,200866,102000
5605,ILLU INVESTMENTS LLC,EASY STREET CAPITAL LLC,1309 NOME ST,CAPITOL HEIGHTS,2024-08-28,230000,272000
5606,TAKA CYBER SOLUTIONS & CONSULTING LLC,OCMBC INC,336 JEFFERSON ST,HAGERSTOWN,2024-08-28,275000,220000
5607,JBG ENTERPRISES LLC,WILGUS FINANCIAL LLC,422 LIBERTY ST,SALISBURY,2024-08-28,80000,120000
5608,LEVY VENTURES LLC,AMERITRUST MTG CORPORATION,426 N ROSE ST,BALTIMORE,2024-08-28,190000,142500
5609,SJHD PROPERTY LLC,DOMINION FIN'L SERVICES LLC,841 N WASHINGTON ST,BALTIMORE,2024-08-28,229000,183200
5610,CBD RENTALS LLC,UNITED EQUITY NETWORK LLC,622 CATOR AVE,BALTIMORE,2024-08-28,76000,162000
5611,BRRRR PORTFOLIO 2 LLC,KAINE INVESTMENTS LLC,1733 E LAFAYETTE AVE,BALTIMORE,2024-08-28,50000,170900
5612,WDS PROPERTY MANAGEMENT LLC,RIVER HOLDINGS LLC,2706 THE ALAMEDA,BALTIMORE,2024-08-28,134500,170000
5613,ZAHAV VENTURES LLC,AMERITRUST MTG CORPORATION,2414 JEFFERSON ST,BALTIMORE,2024-08-28,199000,149250
5614,1606 E BIDDLE LLC,WARD MARC,1606 E BIDDLE ST,BALTIMORE,2024-08-28,131000,210000
5615,ALL PRO INVESTMENT PROPERTIES LLC,BELTWAY ASSETS LLC,718 N ROSE ST,BALTIMORE,2024-08-28,55000,90000
5616,HUDSON PROPERTY GROUP LLC,RBK ASSET HOLDINGS LLC,1212 BLOOMINGDALE RD,BALTIMORE,2024-08-28,105000,154000
5617,1746 HOMES LLC,PIMLICO GROUP LLC,3907 CARLISLE AVE,BALTIMORE,2024-08-28,201000,221000
5618,BROOKFIELD WASHINGTON LLC,BRP HOME MORTGAGE LLC,1023 CHAMPLAIN CT,TRAPPE,2024-08-27,387490,207490
5619,1104 W HAMBURG LLC,WARD MARC,1104 W HAMBURG ST,BALTIMORE,2024-08-27,120000,190000
5620,CMAC DEVELOPMENT LLC,INDEPENDENT MTG CORPORATION,1259 E BELVEDERE AVE,BALTIMORE,2024-08-27,127000,182000
5621,REBUILDING OUR COMMUNITY LLC,INDEPENDENT MTG CORPORATION,5505 NORWOOD AVE,GWYNN OAK,2024-08-27,160000,236000
5622,HEROIC HOME SOLUTIONS LLC,UNITED EQUITY NETWORK LLC,2519 CEDAR DR,GWYNN OAK,2024-08-27,230000,305000
5623,RPM2 LLC,DOMINION FIN'L SERVICES LLC,12 DURNESS CT # 30-D,NOTTINGHAM,2024-08-27,227000,181600
5624,T & J HOLDING LLC,CONSTRUCTION FINANCE CO LLC,55 WISE AVE,DUNDALK,2024-08-27,171000,246000
5625,IMPACT HOLDINGS 4 LLC,MD PRIVATE LENDER LLC,521 S MARLYN AVE,ESSEX,2024-08-27,140000,187500
5626,IMPACT HOLDINGS LLC,MD PRIVATE LENDER LLC,1027 N MARLYN AVE,ESSEX,2024-08-27,146219,180000
5627,LEGACY INVESTMENT PROPERTIES LLC,HOMETOWN EQUITY MORTGAGE LLC,12 RIDGE VIEW DR,WESTMINSTER,2024-08-27,325000,260000
5628,AMOR INVESTMENT HOLDINGS III LLC,NYMEO FEDERAL CREDIT UNION,1 HINES CT,OLNEY,2024-08-27,365000,292000
5629,WRID LIMITED LIABILITY COMPANY,WCP FUND I LLC,8909 POTOMAC STATION LN,POTOMAC,2024-08-27,1530000,1926000
5630,TAYLOR KATERI LYNN,FIDELITY DIRECT MORTGAGE LLC,12110 HEATHER DR,HAGERSTOWN,2024-08-27,169900,129900
5631,REDD WHYTE LLC,KIAVI FUNDING INC,31203 MOUNT HERMON RD,SALISBURY,2024-08-27,216000,241600
5632,ATLANTIS 1408 LLC,NUSRATY WAHEE,10300 COASTAL HWY UNIT 1408,OCEAN CITY,2024-08-27,400000,200000
5633,BLACK PEARL HOLDING LLC,COMMERCIAL LENDER LLC,2030 E 30TH ST,BALTIMORE,2024-08-27,151818,133600
5634,NORTH EDGEWOOD PROPERTIES LLC,SYDS17 LLC,746 N EDGEWOOD ST,BALTIMORE,2024-08-27,68000,80000
5635,SHELBY COMPANY LLC,BREEZEBLOCK CAPITAL LLC,3111 WALBROOK AVE,BALTIMORE,2024-08-27,145000,164200
5636,TIME ORGANIZATION LLC,ANCHOR LOANS LP,522 N GILMOR ST,BALTIMORE,2024-08-27,139900,199500
5637,EMANUEL EQUITY INVESTMENTS LLC,SAAB SAI,1231 S CAREY ST,BALTIMORE,2024-08-26,80000,155000
5638,BROOKLYN18 LLC,PIMLICO GROUP LLC,2038 HARMAN AVE,BALTIMORE,2024-08-26,368750,458000
5639,BROOKLYN18 LLC,PIMLICO GROUP LLC,3031 JANICE AVE,BALTIMORE,2024-08-26,368750,458000
5640,BROOKLYN18 LLC,PIMLICO GROUP LLC,3004 JANICE AVE,BALTIMORE,2024-08-26,368750,458000
5641,BROOKLYN18 LLC,PIMLICO GROUP LLC,2921 RAYSHIRE RD,BALTIMORE,2024-08-26,368750,458000
5642,BROOKLYN18 LLC,PIMLICO GROUP LLC,4205 DORIS AVE,BROOKLYN,2024-08-26,368750,458000
5643,MONOPOLY GROUP LLC,RPIP SUB REIT LLC,5312 VALIQUET AVE,BALTIMORE,2024-08-26,204000,250000
5644,PPM HOLDINGS LLC,BAY PRIVATE CAPITAL LLC,8539 NEPTUNE DR,PASADENA,2024-08-26,275000,293550
5645,A & B HOME IMPROVEMENTS LLC,BALTIMORE LENDING GROUP LLC,1303 LINCOLNWOODS DR,CATONSVILLE,2024-08-26,310000,381000
5646,IMPECCABLE PROPERTIES LLC,VELOCITY COMMERCIAL CAP LLC,301 NICODEMUS RD,REISTERSTOWN,2024-08-26,735000,551250
5647,SAVY REAL ESTATE LLC,COMMERCIAL LENDER LLC,412 MAPLE LN,DUNDALK,2024-08-26,105000,105000
